id,title,description,category,status,result,voting_ends_at,resolution_deadline,resolution_criteria,resolution_sources,resolution_confidence,total_yes_votes,total_no_votes,total_pool,created_at,resolved_at
019b60d6-c8ad-7ff9-a06e-b81ec8e03f31,Kosovo run-offs: One party sweeps majority of 19 seats today or deadlock forever?,"Parliamentary run-offs in Kosovo conclude today with 19 contested seats up for grabs amid political deadlock. Does a single party claim at least 10 to seize control, or does fragmentation keep the chaos going?",politics,SETTLED,INVALID,2025-12-28 05:24:07.465+00,2025-12-28 11:24:07.465+00,"Resolves YES if any single party secures a majority (at least 10 seats) of the 19 contested seats according to official results from Kosovo's Central Election Commission by end of December 27, 2025 (CET).","""[]""",100,0,0,0.00,2025-12-27 17:24:07.474284+00,2025-12-28 11:24:11.32+00
019b60d1-9898-7ff9-a06e-a63436ddd6f7,New Fairfield CT snowpocalypse: 9+ins by EOD or dud?,Winter storm raging through Connecticut - will New Fairfield clock over 9 inches of snow by Dec 27 close? Perfect for shoveling Ls.,weather,SETTLED,INVALID,2025-12-27 23:18:27.475+00,2025-12-28 05:18:27.475+00,"Resolves YES if New Fairfield, Connecticut reports over 9 inches of snow accumulation from the winter storm by end of December 27, 2025, per NOAA or National Weather Service official data.","""[]""",100,0,0,0.00,2025-12-27 17:18:27.488371+00,2025-12-28 05:18:38.86+00
019b60cc-5920-7ff9-a06e-89835dbb2373,Stockholm endgame: SCOTUS quashes rape case post-marriage today?,Supreme Court eyes quashing dude's rape conviction cuz he married the complainant - technicality win or justice L? Bet before EOD bombshell.,politics,SETTLED,INVALID,2025-12-28 05:12:43.547+00,2025-12-28 11:12:43.547+00,"Resolves YES if the Supreme Court quashes the man's rape conviction by December 27, 2025, after the complainant and convict marry each other, as reported by major news outlets (e.g., Reuters, AP, BBC) or official court statement.","""[]""",100,0,0,0.00,2025-12-27 17:12:43.558107+00,2025-12-28 11:12:50.179+00
019b60c6-784a-7ff9-a06e-7187def368ef,MTG quits Congress 2025 or chaos agent forever?,Marjorie Taylor Greene facing mounting pressure - does she ragequit her seat before NYE or troll DC till the end? Political drama bettors can't miss.,politics,LIVE,,2026-01-01 17:06:18.311+00,2026-01-01 23:06:18.311+00,"Resolves YES if Rep. Marjorie Taylor Greene (R-GA) officially resigns from her U.S. House seat in 2025, confirmed by Congress.gov or major outlets like AP/Reuters/CNN by December 31, 2025 11:59 PM ET.",,,0,0,0.00,2025-12-27 17:06:18.318434+00,
019b60c1-332c-7ff9-a06d-ccbbdb348239,Judge stays ICE arrests at Bay Area courts EOD?,Class-action suit to halt ICE scooping people at courthouses - sanctuary win or deportation go-time by today? Immigration flashpoint.,politics,SETTLED,INVALID,2025-12-28 05:00:32.939+00,2025-12-28 11:00:32.939+00,"Resolves YES if a federal judge issues a stay on ICE arrests at Bay Area courthouses by December 27, 2025, following the class-action lawsuit, confirmed via PACER or major news.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 11:00:39.376+00
019b60c1-332b-7ff9-a06d-b46edcae643d,SCOTUS quashes married rapist conviction EOD or bars?,Wild Indian case where rape convict marries victim - does SCOTUS throw out the conviction today amid the drama? Bets on if justice bends to marriage.,politics,SETTLED,YES,2025-12-28 05:00:32.939+00,2025-12-28 11:00:32.939+00,"Resolves YES if the Supreme Court quashes the man's rape conviction by December 27, 2025, after the complainant and convict marry each other, as reported by official court records or major news outlets like Reuters or BBC.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 11:00:42.08+00
019b60c1-332c-7ff9-a06d-ed1390226b0a,Santa Barbara Xmas rain record obliterated or nah?,SoCal's wettest Christmas Eve/Day ever? Santa Barbara Airport >5.91 inches from 24-25 - confirmed by EOD amid flood vibes.,weather,SETTLED,INVALID,2025-12-28 05:00:32.939+00,2025-12-28 11:00:32.939+00,"Resolves YES if Santa Barbara Airport records exceeding 5.91 inches of rain on Christmas Eve and Christmas Day 2025 combined, verified by official NOAA data by December 27, 2025.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 11:00:48.93+00
019b60c1-332c-7ff9-a06d-dfa1cab96fbd,Val d'Isère avalanche dude rescued or RIP EOD?,Skier trapped in French Alps avalanche yesterday - successful rescue by today or tragic end? Edge-of-seat survival bet.,weather,SETTLED,INVALID,2025-12-28 17:00:32.939+00,2025-12-28 23:00:32.939+00,"Resolves YES if a person caught in an avalanche in Val d'Isère, France, on December 26, 2025, is successfully rescued by December 27, 2025, as reported by official rescue services or AFP/Reuters.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 23:00:38.148+00
019b60c1-332c-7ff9-a06d-d6c78d7800b3,Najib 1MDB: 15yrs slam today or corruption cope?,Ex-Malaysia PM Najib's second 1MDB trial verdict - guilty +15 years by EOD or another delay? Global graft drama peaks.,other,SETTLED,INVALID,2025-12-28 05:00:32.939+00,2025-12-28 11:00:32.939+00,"Resolves YES if former Malaysian Prime Minister Najib Razak is found guilty and sentenced to 15 years in prison in his second 1MDB trial by December 27, 2025, per official Malaysian court records.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 11:00:49.046+00
019b60c1-332b-7ff9-a06d-bd023670408d,SCOTUS axes Trump Nat Guard IL grab EOD or prez W?,Trump pushes Nat Guard into Illinois - SCOTUS slap incoming today or does he flex executive power? High-stakes constitutional beef.,politics,SETTLED,INVALID,2025-12-28 05:00:32.939+00,2025-12-28 11:00:32.939+00,"Resolves YES if the U.S. Supreme Court rejects President Donald Trump's attempt to deploy the National Guard in Illinois by December 27, 2025, per official ruling or SCOTUS docket.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 11:00:42.955+00
019b60c1-332c-7ff9-a06d-e56b209ddc0b,New Fairfield CT snowpocalypse 9+ins by EOD?,Winter storm hammers Connecticut - does New Fairfield hit over 9 inches by tonight? Holiday travel chaos incoming.,weather,SETTLED,INVALID,2025-12-28 05:00:32.939+00,2025-12-28 11:00:32.939+00,"Resolves YES if New Fairfield, Connecticut, reports over 9 inches of snow accumulation by December 27, 2025, per official NOAA or National Weather Service data.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 11:00:47.676+00
019b60c1-332c-7ff9-a06d-c41b178f6444,Fed court nukes CA AB288 labor law EOD or unions win?,Businesses sue to block California's new labor board power grab - injunction drops today? Stakes for gig economy and woke regs.,politics,SETTLED,INVALID,2025-12-28 05:00:32.939+00,2025-12-28 11:00:32.939+00,"Resolves YES if the U.S. District Court for the Eastern District of California grants an injunction blocking key parts of AB 288 by December 27, 2025, as per court filing or docket.","""[]""",100,0,0,0.00,2025-12-27 17:00:32.943541+00,2025-12-28 11:00:39.131+00
019b60c1-010c-7ff9-a06d-9e75b3c6cbf3,Najib 1MDB 15yr slam today or escape king forever?,Ex-Malaysian PM Najib Razak's second 1MDB corruption trial verdict hits by Dec 27 - does he finally eat 15 years or dodge justice again?,politics,SETTLED,INVALID,2025-12-27 23:00:20.107+00,2025-12-28 05:00:20.107+00,"Resolves YES if former Malaysian Prime Minister Najib Razak is found guilty and sentenced to 15 years in prison in his second 1MDB trial by end of December 27, 2025, as reported by Reuters, BBC, or AP.","""[]""",100,0,0,0.00,2025-12-27 17:00:20.111335+00,2025-12-28 05:00:26.223+00
019b60bb-9f05-7ff9-a06d-8051cf3478a6,SCOTUS quashes married rapist conviction EOD or bars slam?,Wild case: convict marries complainant - does Supreme Court toss rape conviction by Dec 27 or justice holds? Timeline in shambles either way.,politics,SETTLED,INVALID,2025-12-27 22:54:27.33+00,2025-12-28 04:54:27.33+00,"Resolves YES if the Supreme Court quashes the man's rape conviction by December 27, 2025, following the marriage of the complainant and convict, as per official SCOTUS ruling or docket on supremecourt.gov.","""[]""",100,0,0,0.00,2025-12-27 16:54:27.336704+00,2025-12-28 04:54:40.722+00
019b60b6-035d-7ff9-a06d-6f9975599af9,SCOTUS axes Trump Nat Guard IL grab EOD?,Trump's bold Nat Guard deploy to IL hits SCOTUS roadblock - do justices shut it down by midnight or let prez flex? Peak constitutional drama unfolding now.,politics,SETTLED,NO,2025-12-28 16:48:19.801+00,2025-12-28 22:48:19.801+00,"Resolves YES if the U.S. Supreme Court rejects or blocks President Donald Trump's attempt to deploy the National Guard in Illinois by December 27, 2025 11:59PM ET, as confirmed by official SCOTUS ruling or SCOTUSblog/Reuters/AP.","""[]""",100,0,0,0.00,2025-12-27 16:48:19.809548+00,2025-12-28 22:48:28.262+00
019b60b0-7aad-7ff9-a06d-54e75d6bd0c7,SCOTUS cockblocks Trump Nat Guard IL play EOD?,Trump's bold Nat Guard deploy in Illinois hits SCOTUS wall by midnight - court rejects or prez gets the W? Political theater at peak chaos.,politics,SETTLED,INVALID,2025-12-28 04:42:17.133+00,2025-12-28 10:42:17.133+00,"Resolves YES if the U.S. Supreme Court rejects President Donald Trump's attempt to deploy the National Guard in Illinois by December 27, 2025, confirmed by official SCOTUS ruling or reports from SCOTUSblog, Reuters, or AP.","""[]""",100,0,0,0.00,2025-12-27 16:42:17.135845+00,2025-12-28 10:42:22.349+00
019b60ab-0a6c-7ff9-a06d-39648686e73a,SCOTUS axes Trump Nat Guard IL play EOD or nah?,Trump pushing Nat Guard into IL without governor sign-off - does SCOTUS shut it down by tonight in this epic fed power grab? Stakes couldn't be higher for prez limits.,politics,SETTLED,NO,2025-12-28 16:36:20.714+00,2025-12-28 22:36:20.714+00,"Resolves YES if the U.S. Supreme Court rejects President Donald Trump's attempt to deploy the National Guard in Illinois by December 27, 2025, as reported by Reuters, AP, or the official SCOTUS website.","""[]""",100,0,0,0.00,2025-12-27 16:36:20.718869+00,2025-12-28 22:36:27.124+00
019b60a5-dfa3-7ff9-a06c-8cfc693499b2,Jennie owns Melon majors or GDrag ratios?,BLACKPINK Jennie vs the field at Melon - sweep or nah after the Dec 21-22 show?,music,SETTLED,INVALID,2025-12-27 22:30:42.082+00,2025-12-28 04:30:42.082+00,"Resolves YES if Jennie wins at least 3 major award categories (Artist of Year, Song of Year, Album of Year, or equivalent Daesangs) at the 2025 Melon Music Awards on Dec 21-22, per official Melon Music Awards website.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 04:30:47.529+00
019b60a5-dfa3-7ff9-a06c-9ec23e4de33c,Val d'Isère avalanche dude rescued or RIP?,Dramatic avalanche traps skier in France yesterday - successful rescue by EOD news?,other,SETTLED,INVALID,2025-12-28 16:30:42.082+00,2025-12-28 22:30:42.082+00,"Resolves YES if a person caught in an avalanche in Val d'Isère, France on December 26, 2025 is successfully rescued, confirmed by major news outlets like Reuters or BBC.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 22:30:47.041+00
019b60a5-dfa3-7ff9-a06c-83c8d32f8af7,G-Dragon Melon 2025 king or stan cope?,Melon Music Awards just wrapped - did G-Dragon dominate major categories like Artist/Song/Album of the Year?,music,SETTLED,INVALID,2025-12-27 22:30:42.082+00,2025-12-28 04:30:42.082+00,"Resolves YES if G-Dragon wins at least 3 major award categories (Artist of Year, Song of Year, Album of Year, or equivalent Daesangs) at the 2025 Melon Music Awards on Dec 21-22, per official Melon Music Awards website.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 04:30:47.856+00
019b60a5-dfa3-7ff9-a06c-9185f2ac66cd,Wyoming +36deg Xmas scorcher record or fluke?,Insane heatwave made Wyoming's Christmas the warmest in 150+ years? Check the temps.,weather,SETTLED,INVALID,2025-12-28 04:30:42.082+00,2025-12-28 10:30:42.082+00,"Resolves YES if Wyoming records its warmest Christmas in over 150 years in 2025, with temperatures up to 36 degrees higher than seasonal averages, verified by official National Weather Service records.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 10:30:48.916+00
019b60a5-dfa3-7ff9-a06c-a2473710b6df,Married rapist freed by SCOTUS EOD or jail?,"Crazy twist: rape convict marries accuser, Supreme Court to quash conviction today?",politics,SETTLED,INVALID,2025-12-28 04:30:42.082+00,2025-12-28 10:30:42.082+00,"Resolves YES if the Supreme Court quashes a man's rape conviction by December 27, 2025, after the complainant and convict marry, per official Supreme Court ruling or docket.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 10:30:52.289+00
019b60a5-dfa3-7ff9-a06c-b01ab5aa47fd,New Fairfield CT snowpocalypse 9+ins EOD?,Winter storm hammers CT - does New Fairfield hit over 9 inches by tonight?,weather,SETTLED,INVALID,2025-12-28 04:30:42.082+00,2025-12-28 10:30:42.082+00,"Resolves YES if New Fairfield, Connecticut reports over 9 inches of snow accumulation by December 27, 2025, verified by official National Weather Service measurements.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 10:30:59.764+00
019b60a5-dfa3-7ff9-a06c-ae9669a9ebb1,Fed court nukes CA AB288 labor law today?,Businesses sue to block California's new labor board power grab - injunction EOD?,politics,SETTLED,INVALID,2025-12-28 04:30:42.082+00,2025-12-28 10:30:42.082+00,"Resolves YES if the U.S. District Court for the Eastern District of California grants an injunction blocking key parts of AB 288 by December 27, 2025, per court docket or PACER.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 10:30:52.874+00
019b60a5-dfa2-7ff9-a06c-7b00b0db53c1,SoCal Xmas rain obliterates records or cap?,Massive storm dumped potential record rain on Santa Barbara over Christmas Eve/Day - did it officially smash 5.91in all-time high?,weather,SETTLED,INVALID,2025-12-28 04:30:42.082+00,2025-12-28 10:30:42.082+00,"Resolves YES if Santa Barbara Airport records more than 5.91 inches of rain combined on December 24-25, 2025, verified by official NOAA weather records.","""[]""",100,0,0,0.00,2025-12-27 16:30:42.089898+00,2025-12-28 10:30:45.849+00
019b60a5-ae19-7ff9-a06c-61303969b396,SCOTUS quashes rape conviction post-marriage by EOD?,"Crazy case: convict and victim tie the knot, now Supreme Court decides if conviction gets tossed by Dec 27. Justice or ultimate plot twist?",politics,SETTLED,NO,2025-12-28 04:30:29.397+00,2025-12-28 10:30:29.397+00,"Resolves YES if the Supreme Court quashes the man's rape conviction by December 27, 2025, after the complainant and convict marry, as confirmed by official court ruling or major news outlets like Reuters or AP.","""[]""",100,0,0,0.00,2025-12-27 16:30:29.405728+00,2025-12-28 10:30:40.051+00
019b60a0-5482-7666-bc3d-ff74c3b16a1f,SCOTUS nukes Trump Nat Guard IL play EOD or nah?,Trump's bold Nat Guard deployment to Illinois hits SCOTUS roadblock - do they reject it by Dec 27 or let prez run wild? Political chaos incoming.,politics,SETTLED,INVALID,2025-12-28 16:24:38.784+00,2025-12-28 22:24:38.784+00,"Resolves YES if the U.S. Supreme Court rejects President Donald Trump's attempt to deploy the National Guard in Illinois by December 27, 2025, as evidenced by an official court ruling, denial, or injunction reported by AP, Reuters, or SCOTUSblog.","""[]""",100,0,0,0.00,2025-12-27 16:24:38.791755+00,2025-12-28 22:24:48.572+00
019b609a-959e-7666-bc3d-e2558935e579,MTG quits Congress 2025 or based queen rides out?,2025's almost cooked - does Marjorie Taylor Greene finally resign her GA seat amid the endless drama or stay grinding as GOP firebrand? Stans vs haters incoming.,politics,LIVE,,2026-01-01 16:18:22.237+00,2026-01-01 22:18:22.237+00,"Resolves YES if Representative Marjorie Taylor Greene (R-GA) officially resigns or vacates her U.S. House seat in 2025, as confirmed by Congress.gov, official congressional records, or major outlets like AP/Reuters before January 1, 2026.",,,0,0,0.00,2025-12-27 16:18:22.240822+00,
019b6095-bfd9-7666-bc3d-6b5f2b16d2f6,SCOTUS blocks Trump Nat Guard in IL EOD or prez wins?,Trump's bold National Guard deploy in Illinois hits SCOTUS today - ultimate power check or MAGA flex? Swipe if constitution > prez.,politics,SETTLED,INVALID,2025-12-28 16:13:05.365+00,2025-12-28 22:13:05.365+00,"Resolves YES if the U.S. Supreme Court rejects or rules against President Donald Trump's attempt to deploy the National Guard in Illinois by December 27, 2025, 11:59 PM ET, as reported by official SCOTUS documents or major outlets like Reuters, AP, or SCOTUSblog.","""[]""",100,1,0,0.50,2025-12-27 16:13:05.375012+00,2025-12-28 22:13:19.277+00
019b608f-8e6f-7552-bef7-6f58355ad1f1,Will Ant score 30+ pts tonight?,"Anthony Edwards, aka Ant-Man, is lighting up the NBA. Will he drop 30+ points in the Timberwolves' game tonight?",sports,SETTLED,INVALID,2025-12-27 20:06:19.501+00,2025-12-28 02:06:19.501+00,"Resolves YES if Anthony Edwards scores 30 or more points in the Minnesota Timberwolves' NBA game on 2025-12-27, according to official NBA stats on NBA.com or ESPN.","""[]""",100,1,0,0.50,2025-12-27 16:06:19.507621+00,2025-12-28 02:06:30.46+00
019b608a-0be3-7552-bef7-5c0880d64f98,Will Dogecoin hit $0.40 tomorrow?,"Dogecoin is surging with the broader crypto market rally around the holidays. Bettors, will it break $0.40 before tomorrow's end?",crypto,SETTLED,INVALID,2025-12-28 16:00:18.398+00,2025-12-28 22:00:18.398+00,Resolves YES if Dogecoin reaches $0.40 USD on CoinGecko at any point by 2025-12-28 23:59 UTC,"""[]""",100,0,1,0.50,2025-12-27 16:00:18.411322+00,2025-12-28 22:00:24.337+00
019b6084-943e-7552-bef7-4ebe79bf3bc2,Will Bitcoin hit $112k?,"Bitcoin is testing resistance levels post-Christmas amid bullish momentum. Bettors, will it smash $112,000 in the next few hours?",crypto,SETTLED,NO,2025-12-27 19:54:20.084+00,2025-12-28 01:54:20.084+00,"Resolves YES if Bitcoin price reaches $112,000 USD on CoinGecko before market close.","""[{\""url\"":\""https://www.coingecko.com/en/coins/bitcoin\"",\""snippet\"":\""bitcoin: $87744\""}]""",100,1,0,1.00,2025-12-27 15:54:20.106043+00,2025-12-28 01:54:31.677+00
019b607f-1753-7552-bef7-3b177672ec67,Will Elon tweet about Dogecoin?,"Elon Musk's tweets have famously pumped Dogecoin in the past. Bettors, will he mention DOGE or Dogecoin on X in the coming hours amid crypto volatility?",memes,SETTLED,NO,2025-12-27 21:48:20.434+00,2025-12-28 03:48:20.434+00,"Resolves YES if Elon Musk (@elonmusk) posts any tweet or reply containing 'Dogecoin', 'DOGE', or clear reference to Dogecoin on X/Twitter within the market duration, verifiable via X.com.","""[]""",95,0,0,0.00,2025-12-27 15:48:20.437889+00,2025-12-28 03:48:28.627+00
019b6079-8c64-7552-bef7-2cc51cc2bbcf,Will Bitcoin hit $150K by New Year's?,Bitcoin is surging towards all-time highs as 2025 ends—will it smash $150K before the new year begins? Perfect bet for crypto bulls eyeing the year-end pump.,crypto,LIVE,,2026-01-01 15:42:17.186+00,2026-01-01 21:42:17.186+00,"Resolves YES if Bitcoin price reaches $150,000 USD on CoinGecko at any point before 2026-01-01 00:00 UTC",,,0,0,0.00,2025-12-27 15:42:17.191796+00,
019b6074-0613-7552-bef7-1f4ba2937299,Will Bitcoin hit $120K tomorrow?,Bitcoin's post-Christmas momentum is building with year-end FOMO - will it smash through $120K on Dec 28 amid crypto hype?,crypto,SETTLED,INVALID,2025-12-28 15:36:15.12+00,2025-12-28 21:36:15.12+00,"Resolves YES if Bitcoin (BTC) price reaches $120,000 USD or higher on CoinGecko at any point during December 28, 2025 (UTC).","""[]""",100,0,0,0.00,2025-12-27 15:36:15.128838+00,2025-12-28 21:36:20.446+00
019b606e-90c7-7552-bef7-0a0eff9d9bbb,Will ETH hit $10k tomorrow?,"Ethereum is surging with ETF inflows and scaling upgrades boosting momentum this holiday week. Bettors, will ETH finally crack $10k by Dec 28?",crypto,SETTLED,INVALID,2025-12-28 15:30:17.413+00,2025-12-28 21:30:17.413+00,"Resolves YES if Ethereum (ETH) price reaches or exceeds $10,000 USD on CoinGecko at any point during December 28, 2025 UTC.","""[]""",100,0,0,0.00,2025-12-27 15:30:17.41879+00,2025-12-28 21:30:19.865+00
019b6069-22f6-7552-bef6-f8d81ce14c22,Will WIF hit $3.50?,"dogwifhat (WIF) is surging in the meme coin rally on Solana. Bettors, will it break $3.50 amid the hype?",memes,SETTLED,YES,2025-12-27 19:24:21.62+00,2025-12-28 01:24:21.62+00,Resolves YES if dogwifhat (WIF) reaches $3.50 USD on CoinGecko,"""[]""",100,0,0,0.00,2025-12-27 15:24:21.626619+00,2025-12-28 01:24:31.104+00
019b6063-a13a-7552-bef6-eff5b8a6d402,Will Luka score 30+ pts tonight?,Luka Doncic has been dominating the NBA this season. Will he explode for 30+ points in the Mavericks' game tonight?,sports,SETTLED,INVALID,2025-12-28 03:18:20.729+00,2025-12-28 09:18:20.729+00,"Resolves YES if Luka Doncic scores 30 or more points in the Dallas Mavericks' scheduled NBA game on 2025-12-27, according to official NBA statistics on Basketball-Reference or NBA.com.","""[]""",100,0,0,0.00,2025-12-27 15:18:20.733814+00,2025-12-28 09:18:28.119+00
019b605e-2076-7552-bef6-dd4ac57b52c6,Will the Cowboys win tonight?,The Dallas Cowboys are playing a key NFL game on this Saturday night in Week 17. Can Dak Prescott lead them to victory amid playoff push hype?,sports,SETTLED,INVALID,2025-12-28 03:12:20.084+00,2025-12-28 09:12:20.084+00,"Resolves YES if the Dallas Cowboys win their scheduled NFL game on December 27, 2025, as per official NFL results on NFL.com or ESPN.","""[]""",100,0,0,0.00,2025-12-27 15:12:20.092165+00,2025-12-28 09:12:26.172+00
019b6058-a88c-7552-bef6-c90b0b262148,Will LeBron score 30+ pts tonight?,"LeBron James, at 41, is still dominating the NBA. Can the King drop 30+ points in the Lakers' matchup tonight amid holiday hoops excitement?",sports,SETTLED,INVALID,2025-12-27 19:06:21.706+00,2025-12-28 01:06:21.706+00,"Resolves YES if LeBron James scores 30 or more points in the Los Angeles Lakers' scheduled NBA game on December 27, 2025, according to official NBA statistics.","""[]""",100,0,0,0.00,2025-12-27 15:06:21.711056+00,2025-12-28 01:06:28.754+00
019b6053-0fd6-7552-bef6-b8f965501554,Will SOL hit $350 tomorrow?,Solana's momentum is building with DeFi hype – bet on whether it'll surge past $350 by tomorrow on this crypto rollercoaster.,crypto,SETTLED,NO,2025-12-28 15:00:14.932+00,2025-12-28 21:00:14.932+00,Resolves YES if Solana (SOL) reaches $350 USD on CoinGecko within the next 24 hours.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/solana\"",\""snippet\"":\""solana: $123.46\""}]""",100,0,0,0.00,2025-12-27 15:00:14.936501+00,2025-12-28 21:00:23.119+00
019b604d-9e93-7552-bef6-afb4c2ed611b,Will POPCAT hit $2 tomorrow?,"POPCAT, the viral Solana meme coin fueled by cat memes, is exploding post-Christmas. Will it pump to $2 amid the meme frenzy?",memes,SETTLED,INVALID,2025-12-28 14:54:18.258+00,2025-12-28 20:54:18.258+00,Resolves YES if POPCAT token reaches $2.00 USD on CoinGecko at any point before 2025-12-28 23:59 UTC.,"""[]""",100,0,0,0.00,2025-12-27 14:54:18.261335+00,2025-12-28 20:54:30.065+00
019b6048-3f2b-7552-bef6-9ec39576a020,Will Elon tweet about Grok?,Elon Musk frequently hypes xAI's Grok on X - will he mention it in the next few hours amid AI buzz? Fun bet on the tech mogul's social habits.,tech,SETTLED,INVALID,2025-12-27 20:48:26.153+00,2025-12-28 02:48:26.153+00,"Resolves YES if Elon Musk (@elonmusk) posts any tweet or reply containing the word 'Grok' (case insensitive) on X/Twitter within the market duration, verifiable via official X search.","""[]""",100,0,0,0.00,2025-12-27 14:48:26.160931+00,2025-12-28 02:48:34.19+00
019b6042-a2a9-7552-bef6-5caefef5982c,Will 'All I Want for Christmas' top Spotify today?,Post-Christmas streams keep Mariah Carey's iconic hit dominating charts. Bet on whether it claims the global #1 spot on Spotify's daily chart today!,entertainment,SETTLED,INVALID,2025-12-28 14:42:18.407+00,2025-12-28 20:42:18.407+00,"Resolves YES if 'All I Want for Christmas Is You' by Mariah Carey is #1 on Spotify's Global Daily Top Songs chart on 2025-12-27, as shown on Spotify Charts.","""[]""",100,0,0,0.00,2025-12-27 14:42:18.411916+00,2025-12-28 20:42:23.454+00
019b603d-1b40-7552-bef6-4cf2b59b2088,Will KD score 30+ pts tonight?,Phoenix Suns take on the Kings tonight—can Kevin Durant explode for 30+ points in this high-stakes NBA matchup?,sports,SETTLED,INVALID,2025-12-27 17:36:16.063+00,2025-12-27 23:36:16.063+00,"Resolves YES if Kevin Durant scores 30 or more points in the Phoenix Suns' scheduled NBA game on 2025-12-27, according to the official NBA box score on NBA.com.","""[]""",100,1,0,0.50,2025-12-27 14:36:16.07014+00,2025-12-27 23:36:23.181+00
019b6037-9ce0-7552-bef6-3e2247ffa76c,Will XRP hit $3 tomorrow?,XRP is charging ahead amid crypto bull run and Ripple updates - will it finally break $3 by tomorrow on CoinGecko?,crypto,SETTLED,YES,2025-12-28 14:30:16.029+00,2025-12-28 20:30:16.029+00,"Resolves YES if XRP reaches $3.00 USD on CoinGecko before end of December 28, 2025 UTC.","""[{\""url\"":\""https://www.coingecko.com/en/coins/ripple\"",\""snippet\"":\""ripple: $1.86\""}]""",100,0,0,0.00,2025-12-27 14:30:16.036018+00,2025-12-28 20:30:23.364+00
019b6032-1b17-7552-bef6-2b565fa4b80e,Will SHIB hit $0.000045 tomorrow?,Shiba Inu is riding the meme coin wave with strong volume post-Christmas. Will it break through $0.000045 amid the bull run?,memes,SETTLED,INVALID,2025-12-28 14:24:15.125+00,2025-12-28 20:24:15.125+00,Resolves YES if SHIB token reaches $0.000045 USD on CoinGecko within 24 hours from market creation.,"""[{\""url\"":\""https://www.coingecko.com/en/coins/shiba-inu\"",\""snippet\"":\""shiba-inu: $0.0000073\""}]""",100,0,0,0.00,2025-12-27 14:24:15.135196+00,2025-12-28 20:24:23.62+00
019b602c-a12b-7552-bef6-1bed63838c0a,Will Steph Curry score 30+ pts tonight?,"Steph Curry is heating up as the Warriors face a tough opponent tonight. Bettors, will Splash Bro drop 30+ points?",sports,SETTLED,INVALID,2025-12-27 18:18:16.233+00,2025-12-28 00:18:16.233+00,"Resolves YES if Stephen Curry scores 30 or more points in the Golden State Warriors' scheduled NBA game on 2025-12-27, according to the official NBA box score on NBA.com.","""[]""",100,0,0,0.00,2025-12-27 14:18:16.237198+00,2025-12-28 00:18:21.63+00
019b6027-1b21-7552-bef6-0e21c5f8b313,Will RNDR hit $20 tomorrow?,"Render (RNDR) is surging amid 2025 AI hype and crypto bull run. Bettors, will it break $20 on CoinGecko by end of Dec 28?",crypto,SETTLED,INVALID,2025-12-28 14:12:14.24+00,2025-12-28 20:12:14.24+00,"Resolves YES if RNDR token reaches $20 USD on CoinGecko at any point before market close on December 28, 2025 UTC","""[{\""url\"":\""https://www.coingecko.com/en/coins/render-token\"",\""snippet\"":\""render-token: $1.3\""}]""",100,0,0,0.00,2025-12-27 14:12:14.244317+00,2025-12-28 20:12:26.258+00
019b6021-c212-7552-bef5-fabfcf67e98f,Will BRETT hit $0.20 tomorrow?,BRETT meme coin on Base is surging amid holiday meme frenzy. Will it break $0.20 USD by tomorrow to delight degens?,memes,SETTLED,INVALID,2025-12-28 14:06:23.76+00,2025-12-28 20:06:23.76+00,Resolves YES if BRETT token reaches $0.20 USD on CoinGecko before 2025-12-28 00:00 UTC,"""[{\""url\"":\""https://www.coingecko.com/en/coins/brett\"",\""snippet\"":\""brett: $0.00019092\""}]""",100,0,0,0.00,2025-12-27 14:06:23.766563+00,2025-12-28 20:06:38.813+00
019b601c-2e45-7552-bef5-efedfa4df532,Will Jokic score 30+ tonight?,Nikola Jokic and the Nuggets face off post-Christmas - bet on whether the MVP can drop 30+ points in tonight's NBA matchup.,sports,SETTLED,INVALID,2025-12-27 18:00:18.243+00,2025-12-28 00:00:18.243+00,"Resolves YES if Nikola Jokic scores 30 or more points in the Denver Nuggets' NBA game tonight, per official NBA box score on NBA.com","""[]""",100,0,0,0.00,2025-12-27 14:00:18.24946+00,2025-12-28 00:00:25.683+00
